NO_REGIAO,NO_UF,NO_MUNICIPIO,NO_ENTIDADE,IN_INTERNET_ALUNOS,QT_TABLET_ALUNO,IN_LABORATORIO_INFORMATICA,IN_BIBLIOTECA,IN_ALIMENTACAO,IN_REFEITORIO,IN_AGUA_POTAVEL,IN_ENERGIA_REDE_PUBLICA,IN_ESGOTO_REDE_PUBLICA,IN_BANHEIRO,IN_QUADRA_ESPORTES
Sudeste,São Paulo,Registro,ESCOLA SENAI DE REGISTRO,Sim,8.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Registro,ANTONIO FERNANDES PROFESSOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,RUY PRADO DE MENDONCA FILHO PROFESSOR,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JOAQUIM GOULART PROFESSOR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,PASCOAL GRECCO PROFESSOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,KOKI KITAJIMA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,FABIO BARRETO DOUTOR,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,ALAY JOSE CORREA VEREADOR,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JOSE PACHECO LOMBA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,KESAO KASUGA VEREADOR EMEB,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,FUNDACAO BRADESCO ESCOLA DE EDUCACAO BASICA E PROFISSIONAL,Sim,1.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,COLEGIO ADVENTISTA DE REGISTRO,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,KIYOSHI SEIMARU CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,MARIA ZILDA GAMBA NATEL CRECHE E PRE ESCOLA MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,LANTAGI COLEGIO ENSINO FUNDAMENTAL E MEDIO,Sim,7.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,MARIA TOYO MAEJI ESCOLA DE EDUCACAO ESPECIAL,Sim,9.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,SOROCABANO INSTITUTO DE ENSINO TEC PROFISSIONALIZANTE,Sim,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,COLEGIO VALRIBEIRA DE REGISTRO,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,CRECHE MUNICIPAL BALAOZINHO VERMELHO,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,MARIA ZILDA GAMBA NATEL PROFA CRECHE E PRE ESCOLA MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,NOSSO NINHO CRECHE EDUCACAO MUNICIPAL INFANTIL,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,CRECHE MUNICIPAL PEDACINHO DO CEU,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,EMEB PINGO DE GENTE,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,ESTRELINHA AZUL CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,GENTE FELIZ CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,NOVO MUNDO CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,EDELEIZA SOARES MORATO PROFA CRECHE EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,OLERIANO GONCALVES SOUZA EMEB,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Registro,FERNANDO SERGIO DE CAMPOS MACHADO PROF EMEB,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JOSE DA SILVA MACEDO PROF EMEI CRECHE E PRE ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,OLGA CLIVATTI RODRIGUES PROFA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,BAIRRO SERROTE CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,JARDIM SAO PAULO CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,BAIRRO ARAPONGAL CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,ALBERTO BERTELLI BRIGADEIRO DO AR EMEB,Não,1.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,ANNA PINTO BANKS PROFA EMEB,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,FRANCISCO MANUEL EMEB,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JOAO BATISTA POCI JUNIOR EMEB,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JOSE DE CARVALHO PREFEITO EMEB,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JOSINO SILVEIRA PREFEITO EMEB,Sim,2.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,JUSCELINO KUBITSCHEK DE OLIVEIRA PRESIDENTE EMEB,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,CRECHE MUNICIPAL PROF ROGERIO GERALDO VIEIRA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,BAIRRO PEDREIRA DO ARAPONGAL EMEB,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,NICEA HIROTA DA SILVA PROFA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,SAHEI USSUKI DE REGISTRO CRECHE E PRE ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,PATINHO FEIO DO ANDERSEN EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,JOSE MENDES PROFESSOR PREFEITO EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,REGISTRO ETEC DE,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,CECILIA SANTANA MARQUES OLIVEIRA PROFA CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,ALDEIA ITAPU MIRIM,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Registro,IFSP - CAMPUS REGISTRO,Sim,10.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,LOURDES IMACULADA MORAES REBELLO CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,CARMEN HELENA PACHECO NOGUEIRA CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,ESCOLA MUN DE ED BASICA CHRISTIANO DE OLIVEIRA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,CRECHE MUNICIPAL ESCRITORA MARIA CLARA MACHADO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,PREFEITA ELZA ORSINI DE CARVALHO,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,COLEGIO INOVAR,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,SENAC REGISTRO,Sim,1.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,BAIRRO GUAVIRUVA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Registro,EMEB JOSE DA SILVA KALID,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,BAIRRO USINA DO SERROTE EMEB,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Registro,MASSAKO OSAWA HIRABAYASHI PROFESSORA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,IRENE MACHADO DE LIMA DONA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,HIROSHI SAKANO,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,AURORA COELHO PROFESSORA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,CEEJA RICARDO JOSE POCI MENDES,Sim,0.0,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não
Sudeste,São Paulo,Registro,CEL JTO A EE FABIO BARRETO DOUTOR,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Restinga,FABIANO PUCCI DE LIMA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Restinga,ISAAC VILELA DE ANDRADE,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Restinga,LAZARO CASSIMIRO DE LIMA EMEB,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Restinga,GILBERTA VILELA ROSA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Restinga,CELIA TEIXEIRA FERRACIOLI EMEB CRECHE PRE ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeira,DIOGENES RIBEIRO DE LIMA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeira,JULIA DA SILVEIRA MELLO PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeira,ANJO DA GUARDA EMEIEF,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeira,ARCO IRIS EMEI,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeira,EMEIEF EUNICE DIAS BATISTA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeira,EMEIEF DISTRITO DO SALTINHO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARISA GOMES CHAMBRONE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,PIRAJA DA SILVA DOUTOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,LELIA CECILIA TORREZAN GALDINO LUCATO PROFA EM,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,COLEGIO KUARUP,Sim,2.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,JOANA B MACHADO ESCOLA EDUCACAO ESPECIAL,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,EM PROFA MARIA APPARECIDA SOUSA CAMPOS,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,MANOEL LIBERATO MATTOS NEGRAES PROFA EM,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,MARIA OLYMPIA RAMOS FABBRI PROFA EM,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,MARIA MORGANTI ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,PINTO FERRAZ CORONEL EM,Não,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,LUIZ FELIPPE MARIANI PROF EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,GEORGINA EMILIA SEGNINI GAYOSO ESC MUN EDUCACAO INFANTIL,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,LUCIA JAIR LUCATO PROFESSORA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,KUARUP CURUMIM EDUCACAO INFANTIL,Não,1.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,CRECHE ESCOLA MARIA LUZIA TEIXEIRA RODRIGUES,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,MARIA DE LOURDES TEIXEIRA DE SOUZA CRECHE MUNICIPAL,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,LUIZ JOSE DIAS PROF,Sim,3.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,RAIO DE LUZ CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,RAIO DE SOL CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,ABDIEL LOPES MONTEIRO PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,JOAO PAULO II PAPA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,HONORATO FERREIRA DA SILVA EMEF,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,BRANCA DE NEVE EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,JOAO NIVALDO DE MORAIS PROF EMEF,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,FAZENDA COIMBRA EMEF,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,PEDRO LIBERATO DE ASSIS ESCOLA MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,HILDA MATARAZZO DELMANTO PROFA EMEF,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,PAULINA DE MORAES PROFA EMEF,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,DEISI MACHADO CORREA PROFA EMEF,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,BAIRRO MORRO ALTO EMEF,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,ALEXANDRINA MARIA JOSE DE MACEDO PROFA EMEF,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,HONORATO FERREIRA DA SILVA,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,PAULINA DE MORAIS PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,HIROSHI KOSUGE,Sim,10.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Corrente,EMEI EMILY DE OLIVEIRA SILVA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Corrente,NENE LOURENCO,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Corrente,FARID SALOMAO EM,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Corrente,MARIA SILVEIRA MATTOS CRECHE,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Corrente,GRANDUQUE JOSE JORNALISTA EMEB,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão do Sul,CRECHE ESCOLA MUNICIPAL PROFESSORA NILDA MARIA DE MELLO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão do Sul,NICOLA MARTINS ROMEIRA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão do Sul,MARIA NAZARET CURI EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão do Sul,SAMUEL PEREIRA DE LIMA PROFESSOR EMEF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão dos Índios,CARLOS BERNARDES STAUT,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão dos Índios,ANTONIA ROSA LOPES SENHORA EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão dos Índios,MARIA BENVENHO LENZONI EMEF,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão dos Índios,OCTAVIA MAGRO VOLPE CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,OSCAR KURTZ CAMARGO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Grande,GENTE MIUDA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,PAULINO OLIMPIO DE ARAUJO EMEF,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,LAURINDO DOMINGUES DE QUEIROZ EMEF,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,JOAQUIM EZEQUIEL DA COSTA EMEF,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,MARIA FRANCISCA FERREIRA DONA EMEF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,HEROS ALCIATI PROF EMEF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,CRECHE MUNICIPAL PROFA MARIA LAIR FERREIRA DE QUEIROZ,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,PRIMEIROS PASSOS ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,ARCO IRIS ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,CAMINHO SUAVE EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,CURUMINS EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,BAIRRO BOA VISTA INTERVALES,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,BAIRRO FERREIRA DOS MATOS,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,ESCOLA MUNICIPAL PROFESSORA EDIR MARIA DE OLIVEIRA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Pires,ESCOLA DE EDUCACAO INFANTIL E RECREACAO BABY S UNIVERSE LTDA,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Pires,EMILIO SORTINO COMENDADOR,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,RUTH NEVES SANT ANNA PROFESSORA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,FRANCISCO ARNONI PREFEITO,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,CASEMIRO DA ROCHA SENADOR,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,LEICO AKAISHI PROFESSORA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,AFONSO ARINOS SENADOR,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,NAYME CARDIM PROFESSORA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,JOAO GAUDENCIO MAININE PROFESSOR,Sim,15.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,MARIA PASTANA MENATO PROFESSORA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,JOSE GASPAR DOM,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,ALVARO DE SOUZA VIEIRA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,FELICIO LAURITO DOUTOR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,FORTUNATO PANDOLFI ARNONI,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,JUDITH FERREIRA PIVA PROFESSORA,Sim,25.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,VALENTINO REDIVO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,MARLI RAIA REIS PROFESSORA,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,MARIO ALEXANDRE FARO NIERI,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,DI CAVALCANTI,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,VILA MARQUESA DE SANTOS,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,MARIO LEANDRO PROFESSOR,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,SANTINHO CARNAVALE,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,ANNA LACIVITTA AMARAL DONA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
